,formal,informal,score
888,You will find 'Mrs. Right.',You will find &apos; mr right .,0.033031643180138064
889,You know you were meant to be together if you can break wind in front of each other.,you know you were meant to be together if you can break fire of each other .,0.011502783619900045
890,I hope that I see some of it very soon.,I hope I see some of it soon .,0.028517539529041507
891,Just approach her and start a conversation.,just go up to her and start a conversation .,0.025098621243978974
892,"Well, I have no knowledge of your age, which would be of assistance.",well i have no idea of your age which would be help .,0.018476860420522198
893,"Agreed, it is an unhealthy behavior.","No , it &apos;s not a bad thing .",0.03155984539112946
894,We have no room in our society for crazy monsters like this.,We have no room in our nature for crazy crap like this .,0.01553712569276035
895,"Did you mean, 'Seems more provocative?'","Did you mean , seems more naughty ?",0.03303164318013808
896,Is this a misleading question?,Is this a sick question ?,0.048549177170732344
897,"It is similar to saying, 'What can stop me after I have already done it?'",It &apos;s like saying what can stop me after I already done it ?,0.0169861974906263
898,Choosing the right date can save much money.,or the right date can save much money,0.0
899,That's all I have to say about the matter.,thats all i have to say about it .,0.023980296761827107
900,Why is it hard for men to say the word love?,why is it hard for men to say the word love ?,0.017033186037639283
901,"And if she loves you, your girlfriend should accept that.","and if she loves you , your girlfriend should accept that .",0.020255986027125642
902,He then asked me if I could come with you.,He then asked me if I could come with you .,0.022416933501922302
903,A decent amount of men just want sex.,A decent lot of guys just want sex .,0.028517539529041507
904,Usually that is caused by a spasm in the back.,usually that is just a frying in the back .,0.025098621243978974
905,They should try taking our last names.,They should try taking our last names .,0.02777619034011792
906,You are going to loose your friend over a guy.,You &apos;re gonna lose your friend over a guy .,0.025098621243978974
907,You will know if he is attracted to you!,You &apos;ll know if he likes you !,0.02777619034011792
908,I love that they like the challange.,I love that they like the package .,0.03303164318013808
909,Make her a mix tape or CD.,make her a mix tape or CD .,0.03303164318013808
910,I want to be content.,I want to be happy .,0.048549177170732344
911,Do not attempt to experience sexual relations.,Don &apos;t try to have sex .,0.033031643180138064
912,"On occasion I'm in a romance with someone, I suffer embarrassment.","I &apos;m in a romance with someone , I die .",0.026658376817028855
913,"When you are ready, it is worth the wait.",when you are ready its worth the wait .,0.023980296761827107
914,You are too precious for those people.,you are too young for those people .,0.02777619034011792
915,Does this mean that he is attracted to me?,does he mean he likes me ?,0.033031643180138064
916,I believe that the man should take the first initiative in a relationship.,i think the guy should take the first move .,0.025098621243978974
917,"If I could, I would have kept my last name.",i would have kept my last name if i could .,0.018850319022747353
918,You need to seperate the bad thing and move on.,You need to replace the bad thing and move on .,0.018850319022747353
919,Ask him how he is once in a while.,Ask him how he is once in a while .,0.025098621243978974
920,Search out and attempt new activities in order to meet people.,find out and try new things to meet people .,0.021105340631872645
921,I still have feelings for my ex and I'm furious with my cousin due to my ex now liking her.,i still have feelings for my ex and i &apos;m with my cousin and he likes her .,0.01284618972676772
922,It was a good idea after all.,it was a good idea after all .,0.03303164318013808
923,"Celebrate Valentine's Day with happiness, gift-giving, and fun.","Happy Valentine &apos;s Day with happiness , jobs , and fun .",0.020255986027125642
924,Not for anything other than the appearance.,not for anything else than the looks .,0.02777619034011792
925,They never had a chance.,they never had a chance .,0.048549177170732344
926,But I believe that they both have affection for me.,but i think they both love me .,0.03303164318013808
927,They like tiny women.,They like little little girls .,0.040824829046386304
928,Do not forget to choose and vote for the best answer.,DONT FORGET TO CHOOSE AND VOTE FOR BEST ANSWER .,0.021105340631872645
929,I have been with my husband for four year.  We just recently got married in December of 2005.,i have been with my husband for 4 year and we just recently got married in december .,0.01284618972676772
930,Navy Pier and the museums are great to visit.  There are also many great restaurants and hotels.,"the mall are great to visit , there are lots of great fish and forth .",0.012300686288463768
931,Frequently one of them will cheat on the other.,Once one of them will cheat on the other .,0.021105340631872645
932,"Don't worry, I don't have that many option myself.","Don &apos;t worry , I don &apos;t have that much better myself .",0.020448007360218394
933,My mother books trips at 'pat@alanatvl.com',My mom books tickets at yahoo.com,0.0
934,The time elapsed equals more than six months and it seems I'm unable to move on.,THE TIME MORE THAN 6 MONTHS AND I CAN &apos;T MOVE ON .,0.018476860420522198
935,She need to move to Massachusetts.,she needs to move on .,0.040824829046386304
936,"It really does not matter, but I am fine with a handful.","It really doesn &apos;t matter , but I &apos;m fine with a handful .",0.020200106912694155
937,Some women prefer non-perishable gifts which are long-lasting.,Some women like the gifts that are wimps .,0.023980296761827107
938,"She is strong, loving, and was not as happy as she thought.",she is strong loving and not as happy as she thought .,0.017033186037639283
939,You are young if you are interested in sixth graders.,you are young if you are interested in 6th,0.0
940,"Size, shape, looks, and other surface features should not matter at all.","size , looks , looks , and other things shouldn &apos;t matter at all .",0.015718877363021206
941,You are asking what their stance is about gay relationships?,you are asking what they are talking about gay relationships ?,0.018850319022747353
942,"I agree, kiss him, and he will have a response for you.",i agree kiss him and he will have a response for you .,0.020448007360218394
943,He gave me his cellphone so I could put my number in it.,he gave me his cell so i could put my number .,0.020255986027125642
944,"If you want to enjoy your time, consider checking out some night clubs, restaurants, or gyms.","If you want to enjoy your time , try checking out some night clubs , clubs , etc .",0.012109013026441871
945,Therefore I would say that they do succeed but not frequently. I hope this is helpful.,So I would say that they do work but I hope this helps .,0.0169861974906263
946,"If you are in Florida, look me up.",If you are in florida look me up .,0.023980296761827107
947,Ask her on a date.,ask her out and ask her out .,0.02777619034011792
948,"I apologize, but I do not know. I wish the both of you luck.","Sorry , but I don &apos;t know , I wish the both of you luck .",0.01618861356572822
949,"Hello, I am interested in visiting your country.","Hi , I like to visit your country .",0.03155984539112946
950,Search for another attractive woman in order to make her jealous.,find another sexy woman in order to make her jealous .,0.018850319022747353
951,Please do not ask that question if you do not want to become upset.,If you don &apos;t want to get upset .,0.023980296761827107
952,"She knows how much I care about him, so I do not know what to do.","She knows how much I care about him , so I don &apos;t know what to do .",0.014216645907653848
953,"And lastly, does he always happen to be staring?",and then does he always happen to be staring ?,0.021105340631872645
954,"You should try foreplay, it slows down the pace.","try foreplay , it &apos;s down the pace .",0.028517539529041507
955,Fair skinned women have a tendency to look paler when their hair is black.,skinny women have a tendency to look built when their hair is black .,0.0169861974906263
956,I was not going to let her come in first.,I was not going to let her come in first .,0.022416933501922302
957,Never tell her she is fat.,Never tell her she is fat .,0.033031643180138064
958,Want to hear a bad joke?,Or wanna hear a bad joke ?,0.039281465090051315
959,"You know that it would be if you did not play, 'The Guilt Trip.'","You know that it would be if you didn &apos;t play , the &apos; .",0.015718877363021206
960,It seems that he is enjoying him self overly much while you are away.,he is enjoying him self too much while you are away .,0.017033186037639283
961,"Absolutely, I do think that anyone would.",Yes I do think that anyone would .,0.03303164318013808
962,Some couples are never going to be that comfortable with each other.,some couples are never going to be that comfortable with each other .,0.01553712569276035
963,It is apparent that men are not much better.,Because men are not much better .,0.033031643180138064
964,I never went on a second date with him.,I never went on a second date with him .,0.02777619034011792
965,Perhaps since you are the most attractive young lady they have ever encountered.,maybe because you are the most hot girl they have ever seen .,0.01553712569276035
966,You have found your true love and you need to be with them.,you have found your true love and you need to be with them .,0.01428363257865929
967,You will not need to prove anything if the guy is worthy enough.,you won &apos;t need to prove anything if the guy is worthy enough .,0.01428363257865929
968,You are too young to already discuss kissing.,you are too young to talk about kissing .,0.023980296761827107
969,"Order one online, and then a magical stork will bring one to you.",Pick one online and then a special box will bring one to you .,0.0169861974906263
970,It becomes more difficult as time passes.,it becomes harder as time goes .,0.033031643180138064
971,Simply proceed in your existence and locate an alternative person!,Just go ahead and find someone else !,0.02777619034011792
972,How old are they?,how old are they ?,0.05372849659117709
973,All you need to do now is smile.,all you need to do now is smile .,0.023980296761827107
974,The bottom line is that you have to stop talking to him and stop thinking of him.,the bottom line is that you have to stop talking to him and stop thinking of him .,0.010802314890908065
975,The females that complain about the short existence of flowers are simply unappreciative.,The girls that complain about the short reason of flowers are just a freak .,0.015718877363021206
976,I am laughing because that is why I am single.,I &apos;m laughing because that &apos;s why I &apos;m single .,0.022416933501922302
977,"The women that are pretty, or a great personality.","The women that are pretty , or a great personality .",0.024808415001701823
978,I do not like girls.,I don &apos;t like girls .,0.048549177170732344
979,You should refuse to see your cousin and your boyfriend completely.,you should not go to your cousin and your boyfriend totally .,0.017033186037639283
980,I do not recall ever giving a girl a Christmas gift unless I cared for her.,I don &apos;t remember ever give a girl a christmas gift unless I cared for her .,0.015138514598766055
981,Who is able to determine if rural women feel more sexually attractive?,Who can &apos;t figure if a woman feel more sexy ?,0.022416933501922302
982,I met mine at a carnival.,I met mine at a zoo .,0.043472087194499145
983,My husband likes my personality.,my husband likes my personality .,0.040824829046386304
984,She is not a false witness.,But she is not a fool .,0.039281465090051315
985,"Should they fail to do so, the moment has arrived to continue apace.","if they don &apos;t , the moment has came to keep the field .",0.0169861974906263
986,Decide which style of arrangements and flowers that you would like.,decide which style of making and flowers that you want .,0.018850319022747353
987,"In the event he has no objection, what other person has a relevant viewpoint?","If he doesn &apos;t have a problem , what other person has a problem ?",0.017395797375642234
988,You are most likely too good for him.,you are probably too good for him .,0.02777619034011792
989,She lets me work on my trucks and watch cartoons.,She lets me work on my grades and watch movies .,0.018850319022747353
990,Lime green is more of a summer wedding color.,8 is more of a wedding wedding color,0.02777619034011792
991,Is there anything I can do about it?,Is there anything I can do about it ?,0.028517539529041507
992,The right relationship happened on its own.,the right relationship happened on your own .,0.02777619034011792
993,Appearance is not important unless you are attempting to prove something.,its not important unless you are trying to prove something .,0.018850319022747353
994,"Please be honest, I can handle the truth.","be honest , i can handle the truth .",0.028517539529041507
995,"You could start the day by eating breakfast out, then take a nice walk.",you could start the day by eating breakfast out then take a nice walk .,0.015718877363021206
996,I accidentally did this before and my friend was angry that I had deleted him.,I accidentally did this before and my friend was mad that I had already report him .,0.013679192123121896
997,Do not have sex.,Don &apos;t have sex at all .,0.033031643180138064
998,Be polite when you tell her.,Just be nice when you tell her .,0.02777619034011792
999,The two of you should kiss when you are ready.,First kiss when you are ready .,0.033031643180138064
1000,Pose queries to her (avoid simply conversing).,Newer questions to her - avoid it .,0.02777619034011792
1001,I believe you're a good man. Most likely she loves you quite a bit.,"I think you &apos;re a good guy , most likely she loves you too .",0.017395797375642234
1002,"When she telephones, respond with a text message.","when she responds , respond with a text message .",0.02777619034011792
1003,"No, it is certainly unacceptable. You are simply wasting your health because women simply hate it.",no it is certainly wrong ... you are just wasting your health because women just hate it .,0.010802314890908065
1004,You need to find someone you like ask ask them to be your valentine.,you need to find someone you like ask them to be your valentine .,0.01428363257865929
1005,You should tell her that you miss and love her.,tell her you miss and love her .,0.02777619034011792
1006,"Should no action prevail, you must request it of him once more.","If not , then ask him once more .",0.028517539529041507
1007,"Some do not have it in them, but some do.","some don &apos;t have it in them , but some do .",0.020255986027125642
1008,He will most certainly refrain from rejecting your request.,he &apos;ll most likely don &apos;t dump you .,0.023980296761827107
1009,That is a nice picture of George Clooney.,that is a nice picture of Bill johnny .,0.028517539529041507
1010,My partner wants me to change my appearance.,my partner wants me to change my looks .,0.023980296761827107
1011,"Those replies are arrogant, I am much more attractive.","those reply are cocky , i am much more attractive .",0.024808415001701823
1012,"Poor teeth, horrible breath, and deplorable body odor.","Usually teeth , horrible breath , bad body .",0.028517539529041507
1013,No words will make the situation better.,no words will make it better .,0.033031643180138064
1014,The world would be happier if men knew what women want.,The world would be happier if guys knew what women want .,0.017033186037639283
1015,You want to have oral sex with another man?,You want oral sex with another man ?,0.02777619034011792
1016,I prefer you not marry.,I prefer you not marry .,0.048549177170732344
1017,"Yes I am a male, therefore I do not really have to pay.",yes im a guy so i dont really have to pay .,0.020255986027125642
1018,"If he wants to wear my pants, he only has to ask.","If he wants to wear my pants , he only has to ask .",0.0169861974906263
